Room_Num,Hotel_ID,Room_type,Cost,Room_Capacity
18,144,Double,6308,2
19,144,Single,9075,2
20,144,Suite,4804,2
21,144,Single,8372,1
22,144,Deluxe,8462,4
23,144,Deluxe,5860,2
24,144,Deluxe,9212,3
25,144,Single,6099,2
26,144,Deluxe,6546,2
27,144,Suite,6967,3
28,144,Single,3455,1
29,144,Deluxe,6315,2
30,144,Suite,3974,2
31,144,Deluxe,6358,4
32,144,Single,3552,1
33,144,Single,8301,4
34,144,Deluxe,6031,3
35,144,Single,6843,4
36,144,Suite,8488,2
37,144,Deluxe,1701,1
38,144,Double,4548,1
39,144,Single,9290,4
40,144,Suite,1171,1
41,144,Deluxe,9616,4
42,144,Single,3903,2
43,144,Double,9167,2
44,144,Deluxe,5871,1
45,144,Double,1317,3
46,144,Suite,7389,3
47,144,Double,8105,2
48,144,Deluxe,4074,1
49,144,Deluxe,5151,1
50,144,Suite,3112,1
51,144,Suite,9241,2
52,144,Single,9757,2
53,144,Suite,9853,3
54,144,Double,2213,4
55,144,Single,7162,4
56,144,Deluxe,8590,1
57,144,Suite,8481,3
58,144,Single,3978,4
59,144,Deluxe,6537,2
60,144,Double,8370,1
61,144,Single,1859,2
62,144,Single,1124,2
63,144,Single,6948,3
64,144,Suite,2657,1
65,144,Single,4847,2
66,144,Suite,6253,2
67,144,Suite,6099,4
68,144,Deluxe,9221,4
69,144,Single,7904,1
70,144,Deluxe,8100,3
71,144,Suite,8532,1
72,144,Single,4211,3
73,144,Suite,2461,2
74,144,Single,4233,3
75,144,Double,4918,1
76,144,Deluxe,9243,2
77,144,Single,9271,3
78,144,Deluxe,1388,4
79,144,Deluxe,1124,3
80,144,Suite,9997,3
81,144,Single,3792,1
82,144,Suite,2104,2
83,144,Single,6628,4
84,144,Deluxe,9137,1
85,144,Double,1253,2
86,144,Suite,7220,4
87,144,Double,7786,1
88,144,Suite,4242,1
89,144,Single,6487,2
90,144,Suite,6147,1
91,144,Double,7935,1
92,144,Single,5858,2
93,144,Suite,3983,2
94,144,Single,5801,4
95,144,Single,5413,1
96,144,Double,4029,2
97,144,Deluxe,2537,3
98,144,Suite,5170,2
99,144,Suite,8105,2
100,144,Suite,9971,4
101,144,Deluxe,8924,2
102,144,Suite,3637,3
103,144,Deluxe,8458,4
104,144,Double,1717,3
105,144,Suite,4196,3
106,144,Single,8547,2
107,144,Suite,2859,2
108,144,Single,3145,1
109,144,Double,8961,2
110,144,Deluxe,9078,2
111,144,Deluxe,3708,3
112,144,Double,4050,2
113,144,Double,5977,3
114,144,Double,4554,2
115,144,Suite,9436,1
116,144,Single,3619,2
117,144,Double,7327,4
118,144,Deluxe,5022,4
119,144,Single,7188,1
120,144,Double,6876,4
121,144,Suite,7580,4
122,144,Double,1267,2
123,144,Suite,2151,4
124,144,Deluxe,7821,2
125,144,Suite,9063,2
126,144,Double,9918,1
127,144,Double,8701,2
128,144,Deluxe,7333,4
129,144,Double,6450,4
130,144,Single,1473,3
131,144,Deluxe,7313,2
132,144,Single,3441,4
133,144,Single,6078,2
134,144,Single,3749,3
135,144,Suite,3991,2
136,144,Deluxe,2938,4
137,144,Suite,1279,2
138,144,Deluxe,9892,4
139,144,Suite,6946,3
140,144,Double,7238,4
141,144,Double,3062,1
142,144,Double,3649,1
143,144,Double,9418,1
144,144,Single,2229,3
145,144,Single,7306,4
146,144,Deluxe,9556,1
147,144,Single,3908,2
148,144,Single,8297,4
149,144,Deluxe,7884,1
150,144,Suite,4166,3
151,144,Double,4208,3
152,144,Double,9305,2
153,144,Deluxe,9711,1
154,144,Suite,1634,3
155,144,Deluxe,7091,2
156,144,Deluxe,9483,1
157,144,Double,4000,1
1,145,Deluxe,3606,4
2,145,Double,8591,1
3,145,Single,6599,4
4,145,Double,8826,1
5,145,Suite,8297,4
6,145,Suite,6037,1
7,145,Suite,8700,3
8,145,Suite,6523,2
9,145,Single,3315,1
10,145,Single,3565,2
11,145,Suite,3734,2
12,145,Suite,2233,4
13,145,Deluxe,3438,4
14,145,Single,2961,2
15,145,Double,8065,4
16,145,Single,2939,4
17,145,Suite,4543,1
18,145,Single,5649,2
19,145,Deluxe,5666,3
20,145,Deluxe,9027,2
21,145,Single,3154,1
22,145,Double,5616,1
23,145,Suite,1567,4
24,145,Deluxe,9494,2
25,145,Suite,8250,3
26,145,Deluxe,2769,2
27,145,Suite,9306,2
28,145,Double,1955,3
29,145,Single,1973,3
30,145,Deluxe,3538,1
31,145,Single,7917,1
32,145,Single,8246,2
33,145,Deluxe,2369,4
34,145,Single,7956,1
35,145,Double,4292,4
36,145,Suite,1865,2
37,145,Single,3953,2
38,145,Double,2485,3
39,145,Single,9617,4
40,145,Single,2102,3
41,145,Deluxe,2889,2
42,145,Suite,3850,3
43,145,Double,1934,3
44,145,Suite,8598,3
45,145,Deluxe,4648,1
46,145,Suite,5284,4
47,145,Double,5901,1
48,145,Double,9103,1
49,145,Suite,5632,4
50,145,Double,3435,4
51,145,Single,5771,2
52,145,Deluxe,5996,3
53,145,Deluxe,6978,3
54,145,Double,9028,1
55,145,Deluxe,2188,3
56,145,Double,8325,2
57,145,Double,7331,1
58,145,Single,1334,2
59,145,Suite,3821,2
60,145,Suite,6468,2
61,145,Suite,2198,1
62,145,Single,6471,2
63,145,Suite,3456,2
64,145,Single,2588,1
65,145,Double,3279,3
66,145,Suite,3255,1
67,145,Deluxe,2665,2
68,145,Double,8683,3
69,145,Single,2634,4
70,145,Suite,5055,3
71,145,Single,3083,3
72,145,Single,6867,3
73,145,Single,6491,1
74,145,Deluxe,2774,3
75,145,Suite,2660,3
76,145,Suite,7597,4
77,145,Single,6066,3
78,145,Single,5338,2
79,145,Single,4066,2
80,145,Single,4219,3
81,145,Single,7376,1
82,145,Single,8094,3
83,145,Suite,1981,2
84,145,Suite,4301,1
85,145,Single,1637,2
86,145,Double,5390,3
87,145,Single,9980,4
88,145,Suite,1160,4
89,145,Suite,2110,1
90,145,Double,6374,3
91,145,Suite,1827,3
92,145,Deluxe,6840,3
93,145,Single,1782,1
94,145,Suite,9002,3
95,145,Single,8056,2
96,145,Double,2744,3
97,145,Double,9447,1
98,145,Deluxe,7370,4
99,145,Deluxe,3925,4
100,145,Single,2964,1
101,145,Double,3822,4
102,145,Suite,1500,1
103,145,Suite,1969,2
104,145,Deluxe,1867,4
105,145,Suite,3142,2
106,145,Deluxe,5226,4
107,145,Double,3625,4
108,145,Suite,6718,2
109,145,Single,1764,2
110,145,Single,9478,3
111,145,Deluxe,3573,4
112,145,Double,1105,4
113,145,Double,4850,4
114,145,Suite,8872,2
115,145,Double,6636,4
116,145,Double,6194,2
117,145,Suite,7538,2
118,145,Single,6724,2
119,145,Single,7302,4
120,145,Suite,9019,3
121,145,Suite,6797,1
122,145,Double,8398,1
123,145,Double,6561,4
124,145,Deluxe,8037,1
125,145,Single,2935,3
126,145,Double,3774,1
127,145,Deluxe,4481,1
128,145,Double,9345,3
129,145,Double,2505,1
130,145,Double,8204,4
131,145,Single,3570,3
132,145,Single,9696,3
133,145,Suite,1481,3
134,145,Suite,3942,1
135,145,Double,4788,1
136,145,Double,7335,4
137,145,Suite,6502,4
138,145,Double,8751,1
139,145,Suite,2472,3
140,145,Deluxe,9210,3
141,145,Deluxe,5391,1
142,145,Deluxe,4603,4
143,145,Single,6909,4
144,145,Double,8594,4
145,145,Double,2955,3
146,145,Single,2289,1
147,145,Deluxe,3371,1
148,145,Deluxe,5464,2
149,145,Double,9614,3
150,145,Double,7129,2
151,145,Single,9242,2
152,145,Deluxe,5907,4
153,145,Deluxe,3931,4
154,145,Single,9870,4
155,145,Double,8422,1
156,145,Single,8837,3
157,145,Single,3426,1
158,145,Suite,9148,1
159,145,Double,1104,1
160,145,Single,5567,2
161,145,Double,6034,4
162,145,Single,2115,4
163,145,Suite,2247,2
164,145,Single,5059,4
165,145,Single,9953,3
166,145,Deluxe,4438,4
167,145,Suite,3221,1
168,145,Suite,7846,4
169,145,Double,6699,3
170,145,Single,4307,2
171,145,Double,7678,1
172,145,Double,8274,4
173,145,Double,1801,4
174,145,Suite,8652,2
175,145,Single,6024,3
176,145,Deluxe,1591,4
177,145,Double,9817,2
178,145,Double,3939,2
179,145,Suite,8346,3
180,145,Suite,1832,3
181,145,Suite,5031,4
182,145,Suite,1889,1
183,145,Double,9240,2
184,145,Single,1425,4
185,145,Suite,1759,4
186,145,Suite,2211,3
187,145,Deluxe,2246,2
188,145,Double,8334,3
189,145,Single,8892,3
190,145,Deluxe,1958,2
191,145,Suite,8004,1
192,145,Double,6670,1
193,145,Deluxe,7568,3
194,145,Single,7668,1
195,145,Deluxe,1999,1
196,145,Single,2593,2
197,145,Deluxe,7615,2
198,145,Deluxe,8254,4
199,145,Double,1396,3
200,145,Deluxe,3189,2
201,145,Double,5560,2
202,145,Suite,8434,2
203,145,Single,3368,2
204,145,Single,5247,3
205,145,Single,1118,1
206,145,Suite,8619,4
207,145,Suite,6582,2
208,145,Single,8688,2
209,145,Double,3591,3
210,145,Double,9086,1
211,145,Suite,2430,4
212,145,Deluxe,5363,2
213,145,Suite,5501,1
214,145,Suite,6676,4
215,145,Single,5828,1
216,145,Double,7424,1
217,145,Single,5673,3
218,145,Deluxe,7038,4
219,145,Suite,5700,3
220,145,Deluxe,3928,2
221,145,Deluxe,1840,2
222,145,Double,6304,3
223,145,Suite,1716,1
224,145,Suite,8309,4
225,145,Suite,1537,3
226,145,Double,2636,2
227,145,Deluxe,1987,2
228,145,Deluxe,7316,2
229,145,Single,6233,3
230,145,Suite,9749,4
231,145,Suite,6238,4
232,145,Double,2064,3
233,145,Deluxe,3105,4
234,145,Suite,1991,4
235,145,Suite,3972,2
236,145,Single,9692,2
237,145,Deluxe,8176,1
238,145,Deluxe,5644,1
239,145,Double,5278,3
240,145,Suite,5116,1
241,145,Deluxe,5838,1
242,145,Single,7638,4
243,145,Deluxe,6500,1
244,145,Double,3144,1
245,145,Deluxe,5058,1
246,145,Deluxe,3005,4
247,145,Single,8434,3
248,145,Deluxe,5666,4
249,145,Suite,8599,3
250,145,Deluxe,6613,4
251,145,Double,5691,1
252,145,Double,2363,3
253,145,Suite,3782,2
254,145,Suite,5895,1
255,145,Deluxe,1546,1
256,145,Suite,1392,2
257,145,Double,1827,4
258,145,Suite,8831,3
259,145,Single,2183,2
260,145,Single,8171,1
261,145,Double,7697,3
262,145,Suite,2975,3
263,145,Double,6932,1
264,145,Suite,6303,4
265,145,Deluxe,8063,1
266,145,Deluxe,4797,1
267,145,Suite,1096,2
268,145,Suite,1914,4
269,145,Single,1415,3
270,145,Double,3827,1
271,145,Single,8051,1
272,145,Suite,8226,1
273,145,Deluxe,8006,1
274,145,Single,2309,1
275,145,Deluxe,4720,3
276,145,Suite,1358,1
277,145,Double,5193,4
278,145,Suite,7088,1
279,145,Suite,3829,3
280,145,Single,1080,4
281,145,Single,8728,2
282,145,Suite,8164,2
283,145,Single,7386,1
284,145,Suite,9881,4
285,145,Single,3125,2
286,145,Single,8248,1
287,145,Double,5187,1
288,145,Single,5198,3
1,146,Double,4428,1
2,146,Suite,9770,1
3,146,Double,3160,4
4,146,Suite,2139,3
5,146,Single,5265,2
6,146,Double,3309,4
7,146,Double,2696,2
8,146,Deluxe,6757,1
9,146,Double,8986,4
10,146,Single,5674,1
11,146,Deluxe,7406,3
12,146,Deluxe,7322,4
13,146,Single,6237,2
14,146,Double,3644,2
15,146,Double,9740,1
16,146,Single,7858,2
17,146,Double,9581,4
18,146,Deluxe,7918,3
19,146,Suite,6525,4
20,146,Suite,1939,3
21,146,Double,3125,4
22,146,Double,3382,1
23,146,Double,8609,4
24,146,Double,9527,4
25,146,Single,7169,3
26,146,Single,1041,1
27,146,Double,7041,3
28,146,Double,7260,1
29,146,Deluxe,3734,1
30,146,Deluxe,4962,3
31,146,Double,9680,4
32,146,Deluxe,7760,1
33,146,Single,5873,3
34,146,Suite,3581,2
35,146,Deluxe,9272,1
36,146,Suite,6066,3
37,146,Single,1450,2
38,146,Single,8734,3
39,146,Suite,8155,1
40,146,Double,7034,3
41,146,Single,6474,4
42,146,Suite,1086,2
43,146,Double,1830,4
44,146,Double,3616,3
45,146,Suite,4029,3
46,146,Deluxe,3125,1
47,146,Deluxe,6391,4
48,146,Double,6412,2
49,146,Suite,1145,1
50,146,Deluxe,4913,2
51,146,Suite,9553,2
52,146,Suite,8019,1
53,146,Double,5710,3
54,146,Deluxe,1918,4
55,146,Double,6552,4
56,146,Double,3072,1
57,146,Single,8751,1
58,146,Suite,3355,2
59,146,Suite,7995,2
60,146,Single,6267,4
61,146,Single,8119,4
62,146,Single,8844,4
63,146,Deluxe,6182,1
64,146,Deluxe,6930,1
65,146,Single,9640,3
66,146,Double,7622,4
67,146,Double,4809,2
68,146,Single,8154,1
69,146,Deluxe,7568,4
70,146,Deluxe,1377,3
71,146,Suite,4827,1
72,146,Double,1238,1
73,146,Suite,9861,3
74,146,Double,7397,4
75,146,Single,9680,3
76,146,Single,9949,2
77,146,Deluxe,7032,4
78,146,Deluxe,3042,2
79,146,Deluxe,2676,4
80,146,Double,5002,2
81,146,Deluxe,6094,3
82,146,Single,1958,1
83,146,Deluxe,6724,2
84,146,Deluxe,1549,1
85,146,Double,2644,1
86,146,Single,3438,2
87,146,Deluxe,8918,2
88,146,Single,2102,2
89,146,Suite,2266,4
90,146,Double,9415,2
91,146,Deluxe,9662,4
92,146,Deluxe,3956,4
93,146,Suite,6162,2
94,146,Deluxe,2663,2
95,146,Single,3068,2
96,146,Double,2480,4
97,146,Suite,3516,2
98,146,Deluxe,1788,2
99,146,Single,4028,4
100,146,Single,9635,3
101,146,Single,3253,1
102,146,Single,2344,3
103,146,Single,2986,4
104,146,Deluxe,9418,1
105,146,Single,9661,2
106,146,Suite,2354,3
107,146,Double,2264,1
108,146,Single,1520,1
109,146,Deluxe,2625,2
110,146,Single,2553,2
111,146,Single,9053,4
112,146,Suite,2686,3
113,146,Single,8704,1
114,146,Single,1395,4
115,146,Double,1158,1
116,146,Single,8730,3
117,146,Single,9804,1
118,146,Single,7282,1
119,146,Single,7569,1
120,146,Suite,8079,4
121,146,Deluxe,3451,2
122,146,Deluxe,9583,2
123,146,Suite,4293,1
124,146,Single,1850,1
125,146,Suite,2461,2
126,146,Suite,8017,3
127,146,Suite,5541,4
128,146,Suite,9423,1
129,146,Suite,2236,1
130,146,Single,6158,4
131,146,Suite,7611,1
132,146,Single,9310,3
133,146,Double,1152,4
134,146,Suite,5929,4
135,146,Double,8511,1
136,146,Suite,2950,2
137,146,Double,6025,1
138,146,Deluxe,7883,4
139,146,Single,4669,2
140,146,Suite,1144,1
141,146,Deluxe,5823,4
142,146,Suite,3165,2
143,146,Double,4308,2
144,146,Double,9152,1
145,146,Double,4342,4
146,146,Single,8386,2
147,146,Deluxe,4078,2
148,146,Double,4072,2
149,146,Suite,3358,3
150,146,Single,1963,1
151,146,Suite,3433,3
152,146,Suite,6751,2
153,146,Single,1564,2
154,146,Double,5392,1
155,146,Single,6070,2
156,146,Double,4178,2
157,146,Deluxe,1587,3
158,146,Deluxe,1562,1
159,146,Suite,5434,2
160,146,Suite,2359,3
161,146,Single,4171,4
162,146,Suite,8722,4
163,146,Suite,5460,2
164,146,Single,3829,4
165,146,Suite,3515,3
166,146,Single,5341,4
167,146,Double,9768,2
168,146,Suite,4422,4
169,146,Suite,2309,2
170,146,Deluxe,6323,3
171,146,Suite,5555,4
172,146,Double,8350,2
173,146,Double,7464,1
174,146,Single,7219,2
175,146,Single,1972,4
176,146,Single,2729,2
177,146,Single,4972,2
178,146,Single,8311,2
179,146,Single,9295,3
180,146,Double,2613,2
181,146,Single,5934,4
182,146,Double,5982,1
183,146,Deluxe,4366,4
184,146,Single,8309,3
185,146,Double,4766,4
186,146,Single,5597,2
187,146,Single,3951,2
188,146,Deluxe,3883,2
189,146,Single,1295,2
190,146,Deluxe,1010,1
191,146,Suite,1922,1
192,146,Single,6493,2
193,146,Double,4515,1
194,146,Suite,2159,1
195,146,Single,5227,4
196,146,Suite,9670,1
197,146,Double,7843,4
198,146,Single,3047,3
199,146,Deluxe,7784,1
200,146,Deluxe,7558,4
201,146,Single,6270,3
202,146,Deluxe,6264,1
203,146,Deluxe,6014,3
204,146,Suite,1942,3
205,146,Single,5427,3
206,146,Double,1275,3
207,146,Single,9653,3
208,146,Suite,7206,1
209,146,Deluxe,9308,4
210,146,Suite,1079,3
211,146,Double,9615,4
212,146,Suite,1245,4
213,146,Single,8618,3
214,146,Suite,9699,1
215,146,Single,1044,1
216,146,Double,4083,2
217,146,Suite,1690,2
218,146,Suite,2505,1
219,146,Suite,4869,4
220,146,Suite,6774,3
221,146,Single,7256,2
222,146,Double,6182,4
223,146,Suite,1989,3
224,146,Double,8604,1
225,146,Double,4008,1
226,146,Double,3094,1
227,146,Double,3716,3
228,146,Suite,3323,1
229,146,Single,3900,3
230,146,Single,4654,2
231,146,Double,9004,2
232,146,Double,2680,2
233,146,Deluxe,3776,3
234,146,Suite,3675,1
235,146,Double,8967,3
236,146,Single,3857,1
237,146,Deluxe,2801,3
238,146,Deluxe,3816,2
239,146,Suite,1570,1
240,146,Double,4581,1
241,146,Single,4166,3
242,146,Deluxe,2003,3
243,146,Deluxe,7606,3
244,146,Double,1955,1
245,146,Single,8575,1
246,146,Deluxe,6578,4
247,146,Suite,6297,3
248,146,Deluxe,5272,4
249,146,Double,9191,1
250,146,Suite,6111,3
251,146,Double,6665,3
252,146,Double,9809,2
253,146,Double,7665,3
254,146,Double,5094,2
255,146,Suite,1920,4
256,146,Suite,7491,4
257,146,Deluxe,2270,3
258,146,Single,5112,1
259,146,Double,7451,2
260,146,Deluxe,7322,2
261,146,Single,7457,2
262,146,Suite,5996,2
263,146,Suite,3837,1
264,146,Single,8714,1
265,146,Double,2512,1
266,146,Suite,3202,4
267,146,Suite,4092,4
268,146,Deluxe,5240,1
269,146,Deluxe,6575,4
270,146,Deluxe,4496,1
271,146,Suite,2191,2
272,146,Single,9265,1
273,146,Deluxe,5453,2
274,146,Single,5116,2
275,146,Single,1251,4
276,146,Single,5905,3
277,146,Deluxe,9875,2
278,146,Double,5797,1
279,146,Suite,8676,1
280,146,Single,3797,1
281,146,Suite,2426,1
282,146,Double,7370,4
283,146,Single,9562,2
284,146,Suite,6373,3
285,146,Suite,9700,3
286,146,Deluxe,5638,3
287,146,Suite,8039,2
288,146,Double,9124,1
289,146,Double,7684,3
290,146,Deluxe,9599,1
291,146,Suite,4717,4
292,146,Double,9505,4
293,146,Suite,5725,4
294,146,Deluxe,4058,3
295,146,Single,5981,2
296,146,Deluxe,4604,2
297,146,Single,8020,3
298,146,Double,3860,4
299,146,Deluxe,2840,3
300,146,Suite,5192,3
301,146,Suite,6368,1
302,146,Deluxe,9016,4
303,146,Suite,7983,1
304,146,Double,3530,3
305,146,Single,5858,1
1,147,Deluxe,6713,3
2,147,Deluxe,5910,4
3,147,Single,7199,2
4,147,Suite,9827,2
5,147,Single,8271,2
6,147,Suite,9419,1
7,147,Deluxe,6601,3
8,147,Single,7095,3
9,147,Deluxe,3679,1
10,147,Deluxe,5825,4
11,147,Deluxe,1300,2
12,147,Double,2462,4
13,147,Suite,3422,2
14,147,Double,2650,4
15,147,Deluxe,3953,1
16,147,Single,9487,1
17,147,Suite,9237,1
18,147,Suite,5016,1
19,147,Suite,6283,1
20,147,Suite,5058,1
21,147,Deluxe,5961,4
22,147,Deluxe,4087,1
23,147,Double,1452,4
24,147,Deluxe,3383,2
25,147,Deluxe,2675,1
26,147,Deluxe,8537,3
27,147,Single,4991,4
28,147,Single,9260,1
29,147,Suite,8599,1
30,147,Suite,1504,4
31,147,Suite,2291,2
32,147,Single,4876,2
33,147,Suite,3371,3
34,147,Suite,4507,2
35,147,Double,3591,4
36,147,Single,5925,1
37,147,Double,8282,3
38,147,Suite,2818,4
39,147,Single,6893,2
40,147,Suite,7411,2
41,147,Suite,9436,2
42,147,Suite,1512,1
43,147,Double,6163,3
44,147,Single,7308,2
45,147,Deluxe,5818,4
46,147,Double,2181,2
47,147,Suite,5314,3
48,147,Single,1891,1
49,147,Suite,1459,3
50,147,Single,1264,1
51,147,Single,6994,2
52,147,Double,6410,1
53,147,Suite,9578,2
54,147,Single,2422,2
55,147,Suite,4567,4
56,147,Suite,2431,4
57,147,Suite,1140,3
58,147,Single,4721,2
59,147,Double,6378,2
60,147,Deluxe,1622,3
61,147,Suite,8060,2
62,147,Single,5701,3
63,147,Suite,3343,2
64,147,Deluxe,9853,2
65,147,Double,3779,3
66,147,Suite,2233,1
67,147,Deluxe,3099,3
68,147,Single,5230,1
69,147,Suite,1725,4
70,147,Single,8608,3
71,147,Deluxe,9885,2
72,147,Suite,3879,3
73,147,Suite,2848,1
74,147,Suite,2035,3
75,147,Single,1350,3
76,147,Suite,4164,2
77,147,Deluxe,5888,1
78,147,Suite,4348,1
79,147,Deluxe,4851,2
80,147,Single,4444,1
81,147,Suite,3656,3
82,147,Deluxe,8478,2
83,147,Double,7987,4
84,147,Deluxe,8259,1
85,147,Deluxe,6276,3
86,147,Double,5356,1
87,147,Suite,4331,2
88,147,Deluxe,5080,4
89,147,Suite,2906,1
90,147,Deluxe,8926,2
91,147,Deluxe,4145,2
92,147,Deluxe,5177,4
93,147,Single,5920,1
94,147,Deluxe,8142,2
95,147,Single,2721,4
1,148,Suite,7906,1
2,148,Deluxe,7954,1
3,148,Double,7264,4
4,148,Deluxe,7293,4
5,148,Single,5091,1
6,148,Single,2458,4
7,148,Double,4514,1
8,148,Single,2387,2
9,148,Suite,4960,1
10,148,Double,5537,1
11,148,Deluxe,2670,1
12,148,Double,5800,1
13,148,Double,9755,2
14,148,Single,1797,4
15,148,Suite,7833,1
16,148,Double,1824,3
17,148,Double,8873,2
18,148,Suite,2149,3
19,148,Deluxe,1636,3
20,148,Suite,9828,1
21,148,Suite,8952,3
22,148,Deluxe,7364,1
23,148,Deluxe,8474,3
24,148,Suite,8932,2
25,148,Double,5380,3
26,148,Deluxe,5277,3
27,148,Suite,2966,2
28,148,Deluxe,9565,3
29,148,Suite,3114,3
30,148,Deluxe,1423,4
31,148,Suite,1714,2
32,148,Double,9335,1
33,148,Double,1805,4
34,148,Deluxe,9451,1
35,148,Deluxe,4345,2
36,148,Single,8272,4
37,148,Suite,3897,3
38,148,Deluxe,5905,2
39,148,Single,8830,2
40,148,Double,6787,2
41,148,Deluxe,4258,3
42,148,Suite,8163,1
43,148,Deluxe,9758,2
44,148,Deluxe,5059,4
45,148,Deluxe,2214,3
46,148,Double,5357,2
47,148,Double,8708,3
48,148,Double,1946,2
49,148,Single,4406,1
50,148,Single,9482,1
51,148,Double,5235,4
52,148,Single,5776,3
53,148,Suite,3169,4
54,148,Single,6877,4
55,148,Single,4089,2
56,148,Double,2256,3
57,148,Suite,5949,3
58,148,Single,7397,1
59,148,Single,3131,3
60,148,Deluxe,8402,3
61,148,Single,8667,4
62,148,Suite,3186,3
63,148,Suite,7209,1
64,148,Single,7936,2
65,148,Deluxe,6778,3
66,148,Suite,9047,3
67,148,Double,3655,1
68,148,Single,4452,1
69,148,Deluxe,8898,3
70,148,Double,6884,4
71,148,Deluxe,4433,1
72,148,Double,5567,4
73,148,Single,1758,2
74,148,Single,2485,3
75,148,Single,6150,2
76,148,Suite,7100,4
77,148,Double,6792,2
78,148,Single,2453,2
79,148,Deluxe,7569,4
80,148,Double,6298,4
81,148,Suite,7854,4
82,148,Deluxe,3780,3
83,148,Single,7850,2
84,148,Single,8747,1
85,148,Deluxe,8036,3
86,148,Deluxe,7213,4
87,148,Deluxe,8066,1
88,148,Single,9359,3
89,148,Double,1101,4
90,148,Suite,8230,3
91,148,Single,9990,2
92,148,Double,9623,3
93,148,Double,5052,4
94,148,Double,8117,4
95,148,Suite,3301,2
96,148,Suite,5941,2
97,148,Deluxe,2616,3
98,148,Deluxe,8059,4
99,148,Single,1280,3
100,148,Single,3918,3
101,148,Suite,5608,3
102,148,Double,5730,2
103,148,Double,8509,1
104,148,Suite,4781,4
105,148,Suite,8818,2
106,148,Suite,2912,3
107,148,Single,2720,2
108,148,Suite,8171,3
109,148,Single,1832,2
110,148,Suite,2202,1
111,148,Deluxe,2917,1
112,148,Suite,5921,1
113,148,Double,2971,1
114,148,Suite,6059,3
115,148,Suite,4351,2
116,148,Single,1670,4
117,148,Double,7809,1
118,148,Single,8128,2
119,148,Deluxe,3564,1
120,148,Deluxe,4063,3
121,148,Suite,6821,4
122,148,Single,2123,2
123,148,Double,1021,4
124,148,Deluxe,8084,3
125,148,Single,3619,2
126,148,Double,6179,3
127,148,Single,7279,4
128,148,Suite,6865,3
129,148,Deluxe,2287,4
130,148,Deluxe,9091,3
131,148,Double,3133,2
132,148,Double,8111,2
133,148,Single,3569,1
134,148,Deluxe,8592,2
135,148,Single,2452,2
136,148,Double,2940,1
137,148,Deluxe,7808,4
138,148,Suite,1357,2
139,148,Single,9322,4
140,148,Suite,8868,3
141,148,Double,5952,4
142,148,Single,1590,2
143,148,Double,8323,3
144,148,Double,8489,2
145,148,Suite,3795,2
146,148,Double,4772,2
147,148,Suite,8549,1
148,148,Double,8306,3
149,148,Double,5765,2
150,148,Suite,4185,4
151,148,Double,2615,3
1,149,Single,9235,3
2,149,Deluxe,8528,1
3,149,Suite,6726,1
4,149,Double,9782,1
5,149,Single,3384,3
6,149,Suite,6774,4
7,149,Double,6815,2
8,149,Deluxe,2487,2
9,149,Suite,2408,3
10,149,Suite,3201,4
11,149,Deluxe,6788,1
12,149,Single,4925,4
13,149,Suite,6296,4
14,149,Single,7191,2
15,149,Double,5698,1
16,149,Double,4636,1
17,149,Suite,5643,3
18,149,Double,1682,2
19,149,Double,9724,1
20,149,Single,9559,3
21,149,Double,2600,2
22,149,Single,6524,3
23,149,Deluxe,9210,1
24,149,Deluxe,2911,4
25,149,Deluxe,1263,2
26,149,Suite,7216,2
27,149,Single,8245,4
28,149,Suite,3721,3
29,149,Deluxe,9293,1
30,149,Single,3311,2
31,149,Single,6819,3
32,149,Deluxe,2748,4
33,149,Suite,6519,2
34,149,Double,7968,1
35,149,Suite,9848,2
36,149,Suite,5587,2
37,149,Double,6319,4
38,149,Double,4963,1
39,149,Suite,7780,2
40,149,Double,4042,4
41,149,Suite,3643,3
42,149,Double,2363,3
43,149,Single,9471,3
44,149,Single,2649,2
45,149,Suite,4199,2
46,149,Double,8179,4
47,149,Single,4491,1
48,149,Single,3732,2
49,149,Suite,6716,2
50,149,Double,5206,3
51,149,Deluxe,4236,4
52,149,Suite,4902,4
53,149,Double,8168,3
54,149,Single,5783,4
55,149,Double,5495,3
56,149,Double,7625,1
57,149,Double,6940,4
58,149,Suite,2269,2
59,149,Double,7917,4
60,149,Double,5559,3
61,149,Suite,6791,4
62,149,Suite,8497,2
63,149,Double,7008,4
64,149,Deluxe,5256,2
65,149,Single,7189,1
66,149,Deluxe,2572,2
67,149,Double,1436,1
68,149,Double,8097,1
69,149,Deluxe,6744,2
70,149,Single,3328,2
71,149,Suite,1571,3
72,149,Deluxe,9701,1
73,149,Single,1252,1
74,149,Single,4053,2
75,149,Deluxe,6011,4
76,149,Double,1964,2
77,149,Deluxe,2781,2
78,149,Deluxe,4967,3
79,149,Single,4959,4
80,149,Suite,5624,2
81,149,Suite,2046,3
82,149,Double,9066,3
83,149,Deluxe,4750,2
84,149,Deluxe,1535,2
85,149,Suite,3404,3
86,149,Deluxe,2227,2
87,149,Double,2475,4
88,149,Double,4424,4
1,150,Suite,9457,4
2,150,Double,6245,3
3,150,Double,4346,3
4,150,Suite,7485,1
5,150,Single,3604,1
6,150,Deluxe,3364,2
7,150,Single,5115,3
8,150,Deluxe,6487,4
9,150,Double,5215,1
10,150,Double,5811,4
11,150,Deluxe,7094,1
