Room_Num,Hotel_ID,Room_type,Cost,Room_Capacity
123,266,Exceutive Room,4900,4
124,266,Exceutive Room,4900,4
125,266,Superior room,4100,4
126,266,Family Room,3300,2
127,266,Accessible Room,2600,3
128,266,Superior room,4100,2
129,266,Family Room,3300,3
130,266,Superior room,4100,2
131,266,Deluxe Room,2900,5
132,266,Superior room,4100,3
133,266,Superior room,4100,4
134,266,Family Room,3300,3
135,266,Deluxe Room,2900,2
136,266,Family Room,3300,5
137,266,Presidential Suite,67000,2
138,266,Suite,15000,5
139,266,Family Room,3300,2
140,266,Family Room,3300,2
141,266,Family Room,3300,3
142,266,Exceutive Room,4900,2
143,266,Presidential Suite,67000,5
144,266,Standard Room,2100,5
145,266,Deluxe Room,2900,3
146,266,Family Room,3300,2
147,266,Exceutive Room,4900,3
148,266,Standard Room,2100,5
149,266,Exceutive Room,4900,5
1,267,Accessible Room,1600,3
2,267,Family Room,3200,3
3,267,Exceutive Room,4700,4
4,267,Superior room,4200,3
5,267,Presidential Suite,58000,4
6,267,Standard Room,1700,5
7,267,Deluxe Room,3400,3
8,267,Superior room,4200,2
9,267,Deluxe Room,3400,3
10,267,Deluxe Room,3400,2
11,267,Standard Room,1700,4
12,267,Exceutive Room,4700,2
13,267,Superior room,4200,3
14,267,Standard Room,1700,5
15,267,Superior room,4200,4
16,267,Superior room,4200,3
17,267,Family Room,3200,3
18,267,Standard Room,1700,5
19,267,Family Room,3200,4
20,267,Deluxe Room,3400,3
21,267,Suite,21000,3
22,267,Deluxe Room,3400,4
23,267,Deluxe Room,3400,3
24,267,Superior room,4200,2
25,267,Superior room,4200,3
26,267,Family Room,3200,5
27,267,Exceutive Room,4700,2
28,267,Family Room,3200,3
29,267,Standard Room,1700,3
30,267,Accessible Room,1600,3
31,267,Standard Room,1700,3
32,267,Deluxe Room,3400,4
33,267,Superior room,4200,4
34,267,Superior room,4200,2
35,267,Superior room,4200,2
36,267,Standard Room,1700,2
37,267,Exceutive Room,4700,4
38,267,Presidential Suite,58000,5
39,267,Exceutive Room,4700,4
40,267,Deluxe Room,3400,4
41,267,Standard Room,1700,2
42,267,Family Room,3200,4
43,267,Suite,21000,2
44,267,Deluxe Room,3400,4
45,267,Suite,21000,5
46,267,Standard Room,1700,3
47,267,Deluxe Room,3400,2
48,267,Suite,21000,4
49,267,Deluxe Room,3400,2
50,267,Deluxe Room,3400,3
51,267,Family Room,3200,3
52,267,Presidential Suite,58000,5
53,267,Suite,21000,5
54,267,Exceutive Room,4700,3
55,267,Presidential Suite,58000,3
56,267,Exceutive Room,4700,2
57,267,Accessible Room,1600,3
58,267,Accessible Room,1600,3
59,267,Superior room,4200,5
60,267,Family Room,3200,2
61,267,Standard Room,1700,5
62,267,Standard Room,1700,5
63,267,Family Room,3200,2
64,267,Accessible Room,1600,5
65,267,Suite,21000,4
66,267,Standard Room,1700,5
67,267,Exceutive Room,4700,5
68,267,Superior room,4200,5
69,267,Exceutive Room,4700,3
70,267,Family Room,3200,3
71,267,Superior room,4200,3
72,267,Deluxe Room,3400,2
73,267,Family Room,3200,4
74,267,Deluxe Room,3400,5
75,267,Exceutive Room,4700,4
76,267,Exceutive Room,4700,5
77,267,Family Room,3200,4
78,267,Exceutive Room,4700,2
79,267,Standard Room,1700,4
80,267,Accessible Room,1600,3
81,267,Presidential Suite,58000,2
82,267,Presidential Suite,58000,5
83,267,Standard Room,1700,4
84,267,Adjoining Rooms,5300,3
85,267,Exceutive Room,4700,4
86,267,Superior room,4200,4
87,267,Standard Room,1700,4
88,267,Suite,21000,4
89,267,Presidential Suite,58000,2
90,267,Standard Room,1700,5
91,267,Family Room,3200,2
92,267,Family Room,3200,4
93,267,Exceutive Room,4700,2
94,267,Family Room,3200,3
95,267,Deluxe Room,3400,5
96,267,Exceutive Room,4700,5
97,267,Family Room,3200,2
98,267,Standard Room,1700,5
99,267,Deluxe Room,3400,5
1,268,Family Room,3400,2
2,268,Exceutive Room,4700,4
3,268,Presidential Suite,88000,5
4,268,Deluxe Room,3000,2
5,268,Standard Room,2300,4
6,268,Family Room,3400,2
7,268,Exceutive Room,4700,2
8,268,Family Room,3400,4
9,268,Deluxe Room,3000,3
10,268,Exceutive Room,4700,5
11,268,Adjoining Rooms,5300,4
12,268,Family Room,3400,2
13,268,Deluxe Room,3000,4
14,268,Suite,25000,4
15,268,Family Room,3400,2
16,268,Superior room,4300,4
17,268,Adjoining Rooms,5300,5
18,268,Presidential Suite,88000,3
19,268,Exceutive Room,4700,5
20,268,Family Room,3400,5
21,268,Deluxe Room,3000,3
22,268,Exceutive Room,4700,4
23,268,Presidential Suite,88000,3
24,268,Standard Room,2300,2
25,268,Superior room,4300,5
26,268,Deluxe Room,3000,4
27,268,Standard Room,2300,4
28,268,Superior room,4300,3
29,268,Superior room,4300,4
30,268,Deluxe Room,3000,2
31,268,Deluxe Room,3000,4
32,268,Standard Room,2300,5
33,268,Suite,25000,3
34,268,Standard Room,2300,2
35,268,Suite,25000,2
36,268,Suite,25000,3
37,268,Adjoining Rooms,5300,4
38,268,Deluxe Room,3000,4
39,268,Superior room,4300,2
40,268,Adjoining Rooms,5300,4
41,268,Suite,25000,4
42,268,Standard Room,2300,3
43,268,Family Room,3400,5
44,268,Deluxe Room,3000,3
45,268,Standard Room,2300,2
46,268,Accessible Room,2200,4
47,268,Presidential Suite,88000,3
48,268,Presidential Suite,88000,3
49,268,Deluxe Room,3000,3
1,269,Deluxe Room,2800,4
2,269,Deluxe Room,2800,4
3,269,Adjoining Rooms,5400,5
4,269,Standard Room,2400,2
5,269,Superior room,4000,4
6,269,Standard Room,2400,5
7,269,Superior room,4000,5
8,269,Presidential Suite,68000,4
9,269,Presidential Suite,68000,2
10,269,Standard Room,2400,4
11,269,Family Room,3600,2
12,269,Deluxe Room,2800,3
13,269,Superior room,4000,4
14,269,Family Room,3600,2
15,269,Accessible Room,2900,2
16,269,Presidential Suite,68000,4
17,269,Exceutive Room,5000,4
18,269,Exceutive Room,5000,4
19,269,Superior room,4000,3
20,269,Exceutive Room,5000,4
21,269,Suite,22000,2
22,269,Standard Room,2400,4
23,269,Superior room,4000,3
24,269,Exceutive Room,5000,5
25,269,Deluxe Room,2800,3
26,269,Exceutive Room,5000,2
27,269,Standard Room,2400,3
28,269,Family Room,3600,3
29,269,Deluxe Room,2800,2
30,269,Standard Room,2400,4
31,269,Exceutive Room,5000,5
32,269,Family Room,3600,4
33,269,Exceutive Room,5000,3
34,269,Superior room,4000,4
35,269,Deluxe Room,2800,5
36,269,Deluxe Room,2800,2
37,269,Adjoining Rooms,5400,3
38,269,Standard Room,2400,5
39,269,Standard Room,2400,4
40,269,Family Room,3600,3
41,269,Standard Room,2400,2
42,269,Adjoining Rooms,5400,3
43,269,Family Room,3600,4
44,269,Family Room,3600,3
45,269,Adjoining Rooms,5400,4
46,269,Standard Room,2400,4
47,269,Presidential Suite,68000,5
48,269,Family Room,3600,3
49,269,Suite,22000,5
50,269,Presidential Suite,68000,4
51,269,Suite,22000,3
52,269,Standard Room,2400,4
53,269,Accessible Room,2900,5
54,269,Standard Room,2400,3
55,269,Exceutive Room,5000,2
56,269,Exceutive Room,5000,5
57,269,Superior room,4000,2
58,269,Superior room,4000,5
59,269,Family Room,3600,2
1,270,Deluxe Room,3200,2
2,270,Accessible Room,2300,4
3,270,Exceutive Room,4700,5
4,270,Deluxe Room,3200,5
5,270,Exceutive Room,4700,2
6,270,Standard Room,2500,2
7,270,Family Room,3000,5
8,270,Standard Room,2500,5
9,270,Superior room,4100,3
10,270,Deluxe Room,3200,2
11,270,Deluxe Room,3200,2
12,270,Presidential Suite,82000,2
13,270,Family Room,3000,3
14,270,Exceutive Room,4700,4
15,270,Family Room,3000,5
16,270,Deluxe Room,3200,4
17,270,Presidential Suite,82000,3
18,270,Suite,19000,2
19,270,Family Room,3000,4
20,270,Family Room,3000,5
21,270,Standard Room,2500,3
22,270,Standard Room,2500,5
23,270,Superior room,4100,5
24,270,Superior room,4100,3
25,270,Superior room,4100,5
26,270,Deluxe Room,3200,5
27,270,Family Room,3000,2
28,270,Family Room,3000,2
29,270,Deluxe Room,3200,3
30,270,Presidential Suite,82000,5
31,270,Standard Room,2500,3
32,270,Family Room,3000,5
33,270,Superior room,4100,2
34,270,Family Room,3000,2
35,270,Exceutive Room,4700,3
36,270,Family Room,3000,2
37,270,Family Room,3000,3
38,270,Deluxe Room,3200,4
39,270,Standard Room,2500,5
40,270,Exceutive Room,4700,5
41,270,Presidential Suite,82000,3
42,270,Standard Room,2500,3
43,270,Family Room,3000,4
44,270,Standard Room,2500,4
45,270,Family Room,3000,3
46,270,Deluxe Room,3200,2
47,270,Family Room,3000,4
48,270,Family Room,3000,3
49,270,Family Room,3000,3
50,270,Standard Room,2500,2
51,270,Presidential Suite,82000,5
52,270,Deluxe Room,3200,2
53,270,Exceutive Room,4700,3
54,270,Standard Room,2500,3
55,270,Adjoining Rooms,5100,2
56,270,Deluxe Room,3200,4
57,270,Exceutive Room,4700,5
58,270,Standard Room,2500,4
59,270,Standard Room,2500,5
1,271,Suite,17000,4
2,271,Presidential Suite,90000,2
3,271,Family Room,4000,3
4,271,Accessible Room,1900,4
5,271,Deluxe Room,2600,3
6,271,Superior room,3600,5
7,271,Accessible Room,1900,5
8,271,Exceutive Room,4600,2
9,271,Presidential Suite,90000,3
10,271,Adjoining Rooms,4800,3
11,271,Standard Room,2400,3
12,271,Standard Room,2400,3
13,271,Exceutive Room,4600,4
14,271,Accessible Room,1900,3
15,271,Superior room,3600,3
16,271,Accessible Room,1900,3
17,271,Presidential Suite,90000,2
18,271,Suite,17000,2
19,271,Accessible Room,1900,4
20,271,Standard Room,2400,4
21,271,Deluxe Room,2600,4
22,271,Accessible Room,1900,5
23,271,Superior room,3600,4
24,271,Family Room,4000,3
25,271,Accessible Room,1900,3
26,271,Adjoining Rooms,4800,4
27,271,Exceutive Room,4600,2
28,271,Superior room,3600,4
29,271,Family Room,4000,2
30,271,Standard Room,2400,3
31,271,Standard Room,2400,4
32,271,Standard Room,2400,3
33,271,Standard Room,2400,5
34,271,Exceutive Room,4600,5
35,271,Standard Room,2400,2
36,271,Adjoining Rooms,4800,4
37,271,Deluxe Room,2600,2
38,271,Standard Room,2400,4
39,271,Family Room,4000,5
40,271,Deluxe Room,2600,4
41,271,Standard Room,2400,3
42,271,Presidential Suite,90000,3
43,271,Exceutive Room,4600,5
44,271,Deluxe Room,2600,5
45,271,Exceutive Room,4600,5
46,271,Presidential Suite,90000,5
47,271,Family Room,4000,4
48,271,Deluxe Room,2600,4
49,271,Superior room,3600,3
50,271,Deluxe Room,2600,3
51,271,Superior room,3600,5
52,271,Standard Room,2400,5
53,271,Deluxe Room,2600,4
54,271,Accessible Room,1900,5
55,271,Exceutive Room,4600,5
56,271,Exceutive Room,4600,5
57,271,Deluxe Room,2600,2
58,271,Deluxe Room,2600,5
59,271,Accessible Room,1900,5
60,271,Family Room,4000,5
61,271,Family Room,4000,3
62,271,Exceutive Room,4600,5
63,271,Deluxe Room,2600,4
64,271,Family Room,4000,5
65,271,Suite,17000,5
66,271,Standard Room,2400,3
67,271,Exceutive Room,4600,2
68,271,Superior room,3600,2
69,271,Standard Room,2400,2
70,271,Family Room,4000,5
71,271,Exceutive Room,4600,2
72,271,Family Room,4000,3
73,271,Adjoining Rooms,4800,3
74,271,Deluxe Room,2600,5
75,271,Adjoining Rooms,4800,3
76,271,Standard Room,2400,5
77,271,Family Room,4000,4
78,271,Family Room,4000,2
79,271,Suite,17000,2
80,271,Standard Room,2400,2
81,271,Accessible Room,1900,5
82,271,Exceutive Room,4600,3
83,271,Superior room,3600,5
84,271,Deluxe Room,2600,4
85,271,Deluxe Room,2600,5
86,271,Standard Room,2400,3
87,271,Exceutive Room,4600,4
88,271,Deluxe Room,2600,4
89,271,Exceutive Room,4600,2
90,271,Deluxe Room,2600,4
91,271,Exceutive Room,4600,4
92,271,Family Room,4000,2
93,271,Family Room,4000,4
94,271,Exceutive Room,4600,5
95,271,Standard Room,2400,4
96,271,Superior room,3600,3
97,271,Deluxe Room,2600,4
98,271,Exceutive Room,4600,2
99,271,Superior room,3600,4
100,271,Superior room,3600,5
101,271,Family Room,4000,2
102,271,Deluxe Room,2600,5
103,271,Superior room,3600,3
104,271,Exceutive Room,4600,3
105,271,Deluxe Room,2600,3
106,271,Standard Room,2400,3
107,271,Deluxe Room,2600,5
108,271,Exceutive Room,4600,5
109,271,Standard Room,2400,4
110,271,Presidential Suite,90000,3
111,271,Superior room,3600,4
112,271,Accessible Room,1900,3
113,271,Standard Room,2400,5
114,271,Exceutive Room,4600,4
115,271,Standard Room,2400,3
116,271,Family Room,4000,4
117,271,Adjoining Rooms,4800,3
118,271,Standard Room,2400,5
119,271,Superior room,3600,5
120,271,Standard Room,2400,4
121,271,Accessible Room,1900,4
122,271,Exceutive Room,4600,5
123,271,Deluxe Room,2600,4
124,271,Deluxe Room,2600,2
125,271,Exceutive Room,4600,2
126,271,Deluxe Room,2600,5
127,271,Family Room,4000,5
128,271,Adjoining Rooms,4800,3
129,271,Standard Room,2400,5
130,271,Deluxe Room,2600,2
131,271,Presidential Suite,90000,4
132,271,Presidential Suite,90000,5
133,271,Exceutive Room,4600,2
134,271,Exceutive Room,4600,3
135,271,Superior room,3600,2
136,271,Adjoining Rooms,4800,4
137,271,Deluxe Room,2600,5
138,271,Standard Room,2400,4
139,271,Family Room,4000,4
1,272,Exceutive Room,5000,3
2,272,Family Room,2800,4
3,272,Exceutive Room,5000,5
4,272,Family Room,2800,5
5,272,Family Room,2800,3
6,272,Suite,15000,2
7,272,Deluxe Room,3200,3
8,272,Exceutive Room,5000,2
9,272,Family Room,2800,3
10,272,Presidential Suite,56000,5
11,272,Deluxe Room,3200,4
12,272,Superior room,3800,2
13,272,Superior room,3800,3
14,272,Exceutive Room,5000,2
15,272,Deluxe Room,3200,2
16,272,Deluxe Room,3200,4
17,272,Presidential Suite,56000,2
18,272,Family Room,2800,3
19,272,Superior room,3800,5
20,272,Standard Room,1600,3
21,272,Exceutive Room,5000,4
22,272,Deluxe Room,3200,2
23,272,Family Room,2800,3
24,272,Deluxe Room,3200,3
25,272,Standard Room,1600,3
26,272,Superior room,3800,4
27,272,Deluxe Room,3200,5
28,272,Exceutive Room,5000,2
29,272,Deluxe Room,3200,3
30,272,Presidential Suite,56000,3
31,272,Standard Room,1600,3
32,272,Superior room,3800,4
33,272,Exceutive Room,5000,4
34,272,Deluxe Room,3200,3
35,272,Exceutive Room,5000,5
36,272,Standard Room,1600,5
37,272,Standard Room,1600,3
38,272,Presidential Suite,56000,3
39,272,Exceutive Room,5000,2
40,272,Standard Room,1600,5
41,272,Superior room,3800,3
42,272,Standard Room,1600,2
43,272,Adjoining Rooms,5600,5
44,272,Deluxe Room,3200,2
45,272,Deluxe Room,3200,2
46,272,Deluxe Room,3200,3
47,272,Exceutive Room,5000,2
48,272,Family Room,2800,3
49,272,Standard Room,1600,2
50,272,Exceutive Room,5000,2
51,272,Suite,15000,5
52,272,Exceutive Room,5000,5
53,272,Deluxe Room,3200,5
54,272,Exceutive Room,5000,5
55,272,Family Room,2800,5
56,272,Standard Room,1600,5
57,272,Superior room,3800,2
58,272,Family Room,2800,4
59,272,Superior room,3800,3
60,272,Family Room,2800,2
61,272,Superior room,3800,4
62,272,Deluxe Room,3200,3
63,272,Suite,15000,4
64,272,Standard Room,1600,4
65,272,Deluxe Room,3200,2
66,272,Exceutive Room,5000,2
67,272,Family Room,2800,3
68,272,Family Room,2800,4
69,272,Standard Room,1600,4
70,272,Exceutive Room,5000,3
71,272,Family Room,2800,3
72,272,Family Room,2800,5
73,272,Presidential Suite,56000,4
74,272,Superior room,3800,3
75,272,Standard Room,1600,5
76,272,Deluxe Room,3200,5
77,272,Deluxe Room,3200,4
78,272,Family Room,2800,3
79,272,Deluxe Room,3200,3
80,272,Standard Room,1600,4
81,272,Exceutive Room,5000,3
82,272,Superior room,3800,3
83,272,Superior room,3800,4
84,272,Superior room,3800,2
85,272,Suite,15000,2
86,272,Standard Room,1600,3
87,272,Exceutive Room,5000,5
88,272,Exceutive Room,5000,3
89,272,Superior room,3800,3
90,272,Standard Room,1600,2
91,272,Suite,15000,5
92,272,Deluxe Room,3200,5
93,272,Family Room,2800,5
94,272,Suite,15000,4
95,272,Standard Room,1600,5
96,272,Standard Room,1600,5
97,272,Adjoining Rooms,5600,2
98,272,Family Room,2800,2
99,272,Deluxe Room,3200,4
100,272,Superior room,3800,2
101,272,Exceutive Room,5000,5
102,272,Exceutive Room,5000,4
103,272,Accessible Room,2600,2
104,272,Superior room,3800,2
105,272,Exceutive Room,5000,2
106,272,Family Room,2800,4
107,272,Standard Room,1600,4
108,272,Presidential Suite,56000,2
109,272,Standard Room,1600,4
110,272,Presidential Suite,56000,2
111,272,Superior room,3800,2
112,272,Exceutive Room,5000,5
113,272,Standard Room,1600,4
114,272,Deluxe Room,3200,3
115,272,Family Room,2800,2
116,272,Family Room,2800,2
117,272,Presidential Suite,56000,5
118,272,Family Room,2800,4
119,272,Superior room,3800,3
120,272,Standard Room,1600,4
121,272,Family Room,2800,3
122,272,Exceutive Room,5000,4
123,272,Adjoining Rooms,5600,4
124,272,Superior room,3800,2
125,272,Superior room,3800,5
126,272,Presidential Suite,56000,4
127,272,Family Room,2800,5
128,272,Adjoining Rooms,5600,4
129,272,Standard Room,1600,3
130,272,Family Room,2800,5
131,272,Standard Room,1600,2
132,272,Adjoining Rooms,5600,2
133,272,Exceutive Room,5000,4
134,272,Exceutive Room,5000,5
135,272,Standard Room,1600,4
136,272,Superior room,3800,4
137,272,Accessible Room,2600,5
138,272,Family Room,2800,3
139,272,Standard Room,1600,3
140,272,Presidential Suite,56000,4
141,272,Presidential Suite,56000,4
142,272,Superior room,3800,2
143,272,Adjoining Rooms,5600,3
144,272,Exceutive Room,5000,2
145,272,Deluxe Room,3200,3
146,272,Deluxe Room,3200,4
147,272,Exceutive Room,5000,3
148,272,Family Room,2800,3
149,272,Deluxe Room,3200,5
1,273,Standard Room,1400,4
2,273,Adjoining Rooms,5000,5
3,273,Family Room,2800,3
4,273,Exceutive Room,4800,5
5,273,Exceutive Room,4800,3
6,273,Family Room,2800,5
7,273,Superior room,3900,5
8,273,Superior room,3900,4
9,273,Standard Room,1400,2
10,273,Superior room,3900,4
11,273,Family Room,2800,5
12,273,Deluxe Room,2500,4
13,273,Standard Room,1400,5
14,273,Standard Room,1400,5
15,273,Deluxe Room,2500,3
16,273,Superior room,3900,4
17,273,Standard Room,1400,2
18,273,Family Room,2800,3
19,273,Exceutive Room,4800,3
20,273,Deluxe Room,2500,5
21,273,Suite,16000,4
22,273,Adjoining Rooms,5000,2
23,273,Family Room,2800,2
24,273,Family Room,2800,4
25,273,Exceutive Room,4800,3
26,273,Exceutive Room,4800,3
27,273,Standard Room,1400,4
28,273,Superior room,3900,4
29,273,Standard Room,1400,3
30,273,Exceutive Room,4800,5
31,273,Exceutive Room,4800,2
32,273,Presidential Suite,79000,5
33,273,Family Room,2800,3
34,273,Family Room,2800,5
35,273,Standard Room,1400,4
36,273,Deluxe Room,2500,5
37,273,Superior room,3900,4
38,273,Deluxe Room,2500,5
39,273,Accessible Room,2200,2
40,273,Exceutive Room,4800,5
41,273,Adjoining Rooms,5000,2
42,273,Exceutive Room,4800,4
43,273,Exceutive Room,4800,5
44,273,Family Room,2800,2
45,273,Exceutive Room,4800,3
46,273,Superior room,3900,3
47,273,Standard Room,1400,4
48,273,Standard Room,1400,3
49,273,Accessible Room,2200,2
50,273,Adjoining Rooms,5000,3
51,273,Suite,16000,5
52,273,Exceutive Room,4800,3
53,273,Suite,16000,2
54,273,Accessible Room,2200,3
55,273,Family Room,2800,4
56,273,Deluxe Room,2500,5
57,273,Family Room,2800,3
58,273,Family Room,2800,3
59,273,Deluxe Room,2500,5
60,273,Standard Room,1400,5
61,273,Superior room,3900,5
62,273,Family Room,2800,2
63,273,Standard Room,1400,4
64,273,Family Room,2800,5
65,273,Adjoining Rooms,5000,3
66,273,Exceutive Room,4800,2
67,273,Suite,16000,4
68,273,Deluxe Room,2500,3
69,273,Accessible Room,2200,3
70,273,Superior room,3900,5
71,273,Exceutive Room,4800,3
72,273,Presidential Suite,79000,4
73,273,Deluxe Room,2500,5
74,273,Adjoining Rooms,5000,4
75,273,Accessible Room,2200,4
76,273,Standard Room,1400,3
77,273,Family Room,2800,5
78,273,Standard Room,1400,3
79,273,Exceutive Room,4800,4
80,273,Standard Room,1400,3
81,273,Deluxe Room,2500,5
82,273,Adjoining Rooms,5000,3
83,273,Deluxe Room,2500,5
84,273,Deluxe Room,2500,3
85,273,Superior room,3900,2
86,273,Superior room,3900,4
87,273,Family Room,2800,2
88,273,Deluxe Room,2500,5
89,273,Deluxe Room,2500,5
90,273,Superior room,3900,2
91,273,Presidential Suite,79000,5
92,273,Exceutive Room,4800,3
93,273,Exceutive Room,4800,3
94,273,Suite,16000,3
95,273,Superior room,3900,5
96,273,Superior room,3900,4
97,273,Standard Room,1400,2
98,273,Family Room,2800,3
99,273,Superior room,3900,5
100,273,Deluxe Room,2500,2
101,273,Standard Room,1400,5
102,273,Family Room,2800,5
103,273,Deluxe Room,2500,2
104,273,Deluxe Room,2500,5
105,273,Superior room,3900,4
106,273,Exceutive Room,4800,2
107,273,Exceutive Room,4800,5
108,273,Standard Room,1400,2
109,273,Deluxe Room,2500,3
110,273,Deluxe Room,2500,5
111,273,Family Room,2800,4
112,273,Family Room,2800,3
113,273,Presidential Suite,79000,3
114,273,Presidential Suite,79000,5
115,273,Superior room,3900,2
116,273,Adjoining Rooms,5000,5
117,273,Superior room,3900,3
118,273,Standard Room,1400,3
119,273,Suite,16000,2
120,273,Suite,16000,2
121,273,Adjoining Rooms,5000,3
122,273,Family Room,2800,4
123,273,Adjoining Rooms,5000,3
124,273,Family Room,2800,5
125,273,Superior room,3900,4
126,273,Standard Room,1400,3
127,273,Family Room,2800,3
128,273,Family Room,2800,4
129,273,Adjoining Rooms,5000,3
130,273,Family Room,2800,3
131,273,Superior room,3900,4
132,273,Exceutive Room,4800,4
133,273,Exceutive Room,4800,4
134,273,Superior room,3900,2
135,273,Standard Room,1400,5
136,273,Standard Room,1400,5
137,273,Accessible Room,2200,4
138,273,Deluxe Room,2500,5
139,273,Exceutive Room,4800,5
1,274,Superior room,3700,3
2,274,Standard Room,2200,2
3,274,Presidential Suite,97000,2
4,274,Standard Room,2200,4
5,274,Family Room,3600,2
6,274,Standard Room,2200,2
7,274,Presidential Suite,97000,5
8,274,Family Room,3600,2
9,274,Presidential Suite,97000,5
10,274,Family Room,3600,2
11,274,Standard Room,2200,3
12,274,Presidential Suite,97000,2
13,274,Deluxe Room,3400,5
14,274,Exceutive Room,5000,2
15,274,Exceutive Room,5000,5
16,274,Family Room,3600,2
17,274,Superior room,3700,2
18,274,Standard Room,2200,4
19,274,Exceutive Room,5000,4
20,274,Family Room,3600,3
21,274,Suite,16000,3
22,274,Standard Room,2200,4
23,274,Exceutive Room,5000,2
24,274,Adjoining Rooms,5000,3
25,274,Standard Room,2200,3
26,274,Family Room,3600,5
27,274,Standard Room,2200,3
28,274,Accessible Room,2200,2
29,274,Suite,16000,4
30,274,Deluxe Room,3400,2
31,274,Deluxe Room,3400,3
32,274,Exceutive Room,5000,5
33,274,Suite,16000,3
34,274,Superior room,3700,5
35,274,Standard Room,2200,3
36,274,Adjoining Rooms,5000,5
37,274,Suite,16000,5
38,274,Exceutive Room,5000,3
39,274,Exceutive Room,5000,2
40,274,Presidential Suite,97000,4
41,274,Family Room,3600,3
42,274,Family Room,3600,5
43,274,Adjoining Rooms,5000,3
44,274,Exceutive Room,5000,4
45,274,Family Room,3600,4
46,274,Exceutive Room,5000,2
47,274,Standard Room,2200,4
48,274,Deluxe Room,3400,4
49,274,Standard Room,2200,2
50,274,Deluxe Room,3400,4
51,274,Presidential Suite,97000,4
52,274,Suite,16000,3
53,274,Standard Room,2200,5
54,274,Family Room,3600,5
55,274,Exceutive Room,5000,3
56,274,Superior room,3700,5
57,274,Standard Room,2200,4
58,274,Deluxe Room,3400,2
59,274,Superior room,3700,2
60,274,Family Room,3600,2
61,274,Family Room,3600,2
62,274,Suite,16000,2
63,274,Standard Room,2200,5
64,274,Family Room,3600,4
65,274,Standard Room,2200,4
66,274,Standard Room,2200,2
67,274,Exceutive Room,5000,3
68,274,Family Room,3600,3
69,274,Family Room,3600,3
70,274,Family Room,3600,5
71,274,Exceutive Room,5000,5
72,274,Suite,16000,4
73,274,Exceutive Room,5000,3
74,274,Exceutive Room,5000,4
75,274,Accessible Room,2200,3
76,274,Adjoining Rooms,5000,4
77,274,Deluxe Room,3400,4
78,274,Adjoining Rooms,5000,4
79,274,Family Room,3600,2
80,274,Exceutive Room,5000,4
81,274,Family Room,3600,2
82,274,Suite,16000,5
83,274,Deluxe Room,3400,5
84,274,Superior room,3700,3
85,274,Suite,16000,2
86,274,Exceutive Room,5000,3
87,274,Exceutive Room,5000,2
88,274,Family Room,3600,3
89,274,Standard Room,2200,2
90,274,Presidential Suite,97000,4
91,274,Exceutive Room,5000,5
92,274,Standard Room,2200,4
93,274,Presidential Suite,97000,4
94,274,Family Room,3600,4
95,274,Superior room,3700,4
96,274,Deluxe Room,3400,2
97,274,Deluxe Room,3400,5
98,274,Family Room,3600,5
99,274,Accessible Room,2200,2
100,274,Deluxe Room,3400,4
101,274,Exceutive Room,5000,5
102,274,Suite,16000,5
103,274,Exceutive Room,5000,4
104,274,Standard Room,2200,2
105,274,Exceutive Room,5000,3
106,274,Deluxe Room,3400,4
107,274,Family Room,3600,5
108,274,Deluxe Room,3400,5
109,274,Superior room,3700,3
110,274,Superior room,3700,2
111,274,Accessible Room,2200,2
112,274,Standard Room,2200,3
113,274,Standard Room,2200,2
114,274,Superior room,3700,5
115,274,Superior room,3700,5
116,274,Adjoining Rooms,5000,5
117,274,Standard Room,2200,4
118,274,Family Room,3600,3
119,274,Family Room,3600,5
120,274,Standard Room,2200,3
121,274,Exceutive Room,5000,5
122,274,Standard Room,2200,2
123,274,Presidential Suite,97000,5
124,274,Superior room,3700,3
125,274,Exceutive Room,5000,4
126,274,Exceutive Room,5000,3
127,274,Standard Room,2200,3
128,274,Family Room,3600,3
129,274,Deluxe Room,3400,5
130,274,Adjoining Rooms,5000,3
131,274,Presidential Suite,97000,5
132,274,Presidential Suite,97000,4
133,274,Standard Room,2200,3
134,274,Exceutive Room,5000,4
135,274,Superior room,3700,4
136,274,Deluxe Room,3400,3
137,274,Family Room,3600,3
138,274,Family Room,3600,2
139,274,Family Room,3600,3
1,275,Family Room,2500,4
2,275,Standard Room,2000,2
3,275,Exceutive Room,4800,4
4,275,Presidential Suite,90000,3
5,275,Presidential Suite,90000,3
6,275,Exceutive Room,4800,2
7,275,Deluxe Room,2700,2
8,275,Exceutive Room,4800,4
9,275,Standard Room,2000,2
10,275,Presidential Suite,90000,5
11,275,Deluxe Room,2700,2
12,275,Suite,22000,3
13,275,Deluxe Room,2700,2
14,275,Suite,22000,3
15,275,Exceutive Room,4800,4
16,275,Standard Room,2000,4
17,275,Standard Room,2000,5
18,275,Exceutive Room,4800,4
19,275,Superior room,4300,3
20,275,Deluxe Room,2700,3
21,275,Suite,22000,2
22,275,Exceutive Room,4800,5
23,275,Accessible Room,3000,3
24,275,Superior room,4300,4
25,275,Presidential Suite,90000,4
26,275,Deluxe Room,2700,4
27,275,Exceutive Room,4800,5
28,275,Deluxe Room,2700,4
29,275,Exceutive Room,4800,2
30,275,Family Room,2500,5
31,275,Exceutive Room,4800,3
32,275,Family Room,2500,4
33,275,Family Room,2500,5
34,275,Deluxe Room,2700,5
35,275,Suite,22000,5
36,275,Superior room,4300,3
