Class_Name,Price,Capacity,Class_Code,Train_ID
2253_EC,1680,248,EC,2253
2254_SLP,313,356,SLP,2254
2254_3AC,943,351,3AC,2254
2254_CC,1097,476,CC,2254
2254_EC,2153,434,EC,2254
2255_SLP,371,310,SLP,2255
2255_3AC,942,320,3AC,2255
2255_CC,1219,252,CC,2255
2255_EC,2305,218,EC,2255
2256_SLP,374,217,SLP,2256
2256_3AC,860,212,3AC,2256
2256_CC,1326,248,CC,2256
2256_EC,2943,406,EC,2256
2257_SLP,428,475,SLP,2257
2257_3AC,665,478,3AC,2257
2257_CC,1427,241,CC,2257
2257_EC,2923,246,EC,2257
2258_SLP,284,432,SLP,2258
2258_3AC,797,327,3AC,2258
2258_CC,1080,465,CC,2258
2258_EC,2411,440,EC,2258
2259_SLP,376,326,SLP,2259
2259_3AC,797,291,3AC,2259
2259_CC,1482,428,CC,2259
2259_EC,2856,391,EC,2259
2260_SLP,462,461,SLP,2260
2260_3AC,667,230,3AC,2260
2260_CC,1389,282,CC,2260
2260_EC,2578,389,EC,2260
2261_SLP,484,206,SLP,2261
2261_3AC,759,464,3AC,2261
2261_CC,1322,456,CC,2261
2261_EC,2802,456,EC,2261
2262_SLP,330,333,SLP,2262
2262_3AC,841,202,3AC,2262
2262_CC,1157,206,CC,2262
2262_EC,2732,405,EC,2262
2263_SLP,319,288,SLP,2263
2263_3AC,573,323,3AC,2263
2263_CC,1497,301,CC,2263
2263_EC,2998,321,EC,2263
2264_SLP,448,247,SLP,2264
2264_3AC,787,433,3AC,2264
2264_CC,1060,348,CC,2264
2264_EC,1869,272,EC,2264
2265_SLP,348,336,SLP,2265
2265_3AC,619,371,3AC,2265
2265_CC,1288,391,CC,2265
2265_EC,1713,371,EC,2265
2266_SLP,357,223,SLP,2266
2266_3AC,682,298,3AC,2266
2266_CC,1129,305,CC,2266
2266_EC,1835,239,EC,2266
2267_SLP,293,316,SLP,2267
2267_3AC,787,399,3AC,2267
2267_CC,1469,425,CC,2267
2267_EC,2031,354,EC,2267
2268_SLP,363,249,SLP,2268
2268_3AC,761,258,3AC,2268
2268_CC,1120,212,CC,2268
2268_EC,2498,385,EC,2268
2269_SLP,352,333,SLP,2269
2269_3AC,624,420,3AC,2269
2269_CC,1201,352,CC,2269
2269_EC,2403,417,EC,2269
2270_SLP,369,242,SLP,2270
2270_3AC,940,210,3AC,2270
2270_CC,1446,264,CC,2270
2270_EC,1992,226,EC,2270
2271_SLP,295,468,SLP,2271
2271_3AC,968,320,3AC,2271
2271_CC,1000,260,CC,2271
2271_EC,2403,493,EC,2271
2272_SLP,428,303,SLP,2272
2272_3AC,946,203,3AC,2272
2272_CC,1072,340,CC,2272
2272_EC,2915,326,EC,2272
2273_SLP,291,412,SLP,2273
2273_3AC,855,438,3AC,2273
2273_CC,1448,462,CC,2273
2273_EC,2732,408,EC,2273
2274_SLP,291,490,SLP,2274
2274_3AC,998,480,3AC,2274
2274_CC,1129,274,CC,2274
2274_EC,2505,485,EC,2274
2275_SLP,461,261,SLP,2275
2275_3AC,827,390,3AC,2275
2275_CC,1186,324,CC,2275
2275_EC,2801,362,EC,2275
2276_SLP,396,409,SLP,2276
2276_3AC,802,201,3AC,2276
2276_CC,1206,216,CC,2276
2276_EC,2108,213,EC,2276
2277_SLP,353,365,SLP,2277
2277_3AC,663,394,3AC,2277
2277_CC,1488,432,CC,2277
2277_EC,1919,241,EC,2277
2278_SLP,312,218,SLP,2278
2278_3AC,734,252,3AC,2278
2278_CC,1335,250,CC,2278
2278_EC,2230,500,EC,2278
2279_SLP,418,217,SLP,2279
2279_3AC,631,204,3AC,2279
2279_CC,1164,261,CC,2279
2279_EC,1799,314,EC,2279
2280_SLP,397,343,SLP,2280
2280_3AC,920,364,3AC,2280
2280_CC,1345,434,CC,2280
2280_EC,1516,237,EC,2280
2281_SLP,385,450,SLP,2281
2281_3AC,904,356,3AC,2281
2281_CC,1342,327,CC,2281
2281_EC,2356,500,EC,2281
2282_SLP,408,457,SLP,2282
2282_3AC,919,352,3AC,2282
2282_CC,1416,360,CC,2282
2282_EC,2454,267,EC,2282
2283_SLP,487,498,SLP,2283
2283_3AC,975,498,3AC,2283
2283_CC,1358,389,CC,2283
2283_EC,2164,385,EC,2283
2284_SLP,321,481,SLP,2284
2284_3AC,550,321,3AC,2284
2284_CC,1300,382,CC,2284
2284_EC,1792,292,EC,2284
2285_SLP,456,495,SLP,2285
2285_3AC,975,338,3AC,2285
2285_CC,1209,446,CC,2285
2285_EC,1575,225,EC,2285
2286_SLP,477,210,SLP,2286
2286_3AC,712,292,3AC,2286
2286_CC,1332,356,CC,2286
2286_EC,1591,442,EC,2286
2287_SLP,461,307,SLP,2287
2287_3AC,804,361,3AC,2287
2287_CC,1248,449,CC,2287
2287_EC,2277,468,EC,2287
2288_SLP,465,425,SLP,2288
2288_3AC,844,398,3AC,2288
2288_CC,1163,260,CC,2288
2288_EC,2878,371,EC,2288
2289_SLP,286,230,SLP,2289
2289_3AC,637,257,3AC,2289
2289_CC,1296,414,CC,2289
2289_EC,1655,341,EC,2289
2290_SLP,459,407,SLP,2290
2290_3AC,885,402,3AC,2290
2290_CC,1083,403,CC,2290
2290_EC,2777,369,EC,2290
2291_SLP,397,470,SLP,2291
2291_3AC,691,428,3AC,2291
2291_CC,1088,479,CC,2291
2291_EC,2028,202,EC,2291
2292_SLP,320,287,SLP,2292
2292_3AC,833,286,3AC,2292
2292_CC,1429,302,CC,2292
2292_EC,1720,346,EC,2292
2293_SLP,275,332,SLP,2293
2293_3AC,544,458,3AC,2293
2293_CC,1285,329,CC,2293
2293_EC,2364,278,EC,2293
2294_SLP,494,237,SLP,2294
2294_3AC,564,237,3AC,2294
2294_CC,1467,357,CC,2294
2294_EC,1938,246,EC,2294
2295_SLP,389,493,SLP,2295
2295_3AC,949,397,3AC,2295
2295_CC,1488,297,CC,2295
2295_EC,2569,390,EC,2295
2296_SLP,475,378,SLP,2296
2296_3AC,965,240,3AC,2296
2296_CC,1027,300,CC,2296
2296_EC,2373,246,EC,2296
2297_SLP,447,466,SLP,2297
2297_3AC,618,456,3AC,2297
2297_CC,1140,284,CC,2297
2297_EC,1739,371,EC,2297
2298_SLP,405,243,SLP,2298
2298_3AC,984,353,3AC,2298
2298_CC,1153,247,CC,2298
2298_EC,2861,229,EC,2298
2299_SLP,448,480,SLP,2299
2299_3AC,899,461,3AC,2299
2299_CC,1227,271,CC,2299
2299_EC,2327,489,EC,2299
2300_SLP,439,426,SLP,2300
2300_3AC,682,231,3AC,2300
2300_CC,1323,417,CC,2300
2300_EC,1732,343,EC,2300
2301_SLP,253,466,SLP,2301
2301_3AC,618,285,3AC,2301
2301_CC,1306,201,CC,2301
2301_EC,1754,346,EC,2301
2302_SLP,299,239,SLP,2302
2302_3AC,783,500,3AC,2302
2302_CC,1296,365,CC,2302
2302_EC,2350,408,EC,2302
2303_SLP,412,377,SLP,2303
2303_3AC,987,382,3AC,2303
2303_CC,1057,492,CC,2303
2303_EC,2972,368,EC,2303
2304_SLP,262,306,SLP,2304
2304_3AC,837,379,3AC,2304
2304_CC,1265,395,CC,2304
2304_EC,2139,348,EC,2304
2305_SLP,328,348,SLP,2305
2305_3AC,906,319,3AC,2305
2305_CC,1424,276,CC,2305
2305_EC,2436,422,EC,2305
2306_SLP,464,292,SLP,2306
2306_3AC,591,312,3AC,2306
2306_CC,1127,279,CC,2306
2306_EC,2310,360,EC,2306
2307_SLP,355,400,SLP,2307
2307_3AC,916,400,3AC,2307
2307_CC,1366,366,CC,2307
2307_EC,2181,276,EC,2307
2308_SLP,420,284,SLP,2308
2308_3AC,598,429,3AC,2308
2308_CC,1248,426,CC,2308
2308_EC,2622,233,EC,2308
2309_SLP,352,396,SLP,2309
2309_3AC,922,487,3AC,2309
2309_CC,1241,384,CC,2309
2309_EC,2449,353,EC,2309
2310_SLP,432,287,SLP,2310
2310_3AC,688,231,3AC,2310
2310_CC,1454,399,CC,2310
2310_EC,1987,347,EC,2310
2311_SLP,466,499,SLP,2311
2311_3AC,931,218,3AC,2311
2311_CC,1378,452,CC,2311
2311_EC,1715,286,EC,2311
2312_SLP,414,405,SLP,2312
2312_3AC,610,262,3AC,2312
2312_CC,1008,343,CC,2312
2312_EC,1997,439,EC,2312
2313_SLP,335,336,SLP,2313
2313_3AC,841,358,3AC,2313
2313_CC,1135,318,CC,2313
2313_EC,2354,443,EC,2313
2314_SLP,254,205,SLP,2314
2314_3AC,597,374,3AC,2314
2314_CC,1006,416,CC,2314
2314_EC,1647,443,EC,2314
2315_SLP,439,480,SLP,2315
2315_3AC,738,233,3AC,2315
2315_CC,1131,233,CC,2315
2315_EC,2954,288,EC,2315
2316_SLP,467,438,SLP,2316
2316_3AC,889,379,3AC,2316
2316_CC,1085,392,CC,2316
2316_EC,1578,334,EC,2316
2317_SLP,498,315,SLP,2317
2317_3AC,927,494,3AC,2317
2317_CC,1327,298,CC,2317
2317_EC,2992,329,EC,2317
2318_SLP,477,292,SLP,2318
2318_3AC,595,456,3AC,2318
2318_CC,1022,213,CC,2318
2318_EC,2311,467,EC,2318
2319_SLP,485,380,SLP,2319
2319_3AC,574,478,3AC,2319
2319_CC,1362,292,CC,2319
2319_EC,1617,475,EC,2319
2320_SLP,322,482,SLP,2320
2320_3AC,676,333,3AC,2320
2320_CC,1486,333,CC,2320
2320_EC,2861,472,EC,2320
2321_SLP,389,364,SLP,2321
2321_3AC,701,416,3AC,2321
2321_CC,1396,362,CC,2321
2321_EC,1504,424,EC,2321
2322_SLP,491,239,SLP,2322
2322_3AC,866,270,3AC,2322
2322_CC,1196,236,CC,2322
2322_EC,2151,205,EC,2322
2323_SLP,350,395,SLP,2323
2323_3AC,658,439,3AC,2323
2323_CC,1468,394,CC,2323
2323_EC,2406,431,EC,2323
2324_SLP,441,350,SLP,2324
2324_3AC,819,259,3AC,2324
2324_CC,1155,463,CC,2324
2324_EC,2854,467,EC,2324
2325_SLP,445,271,SLP,2325
2325_3AC,934,488,3AC,2325
2325_CC,1428,360,CC,2325
2325_EC,2155,306,EC,2325
2326_SLP,302,212,SLP,2326
2326_3AC,662,354,3AC,2326
2326_CC,1028,490,CC,2326
2326_EC,2421,452,EC,2326
2327_SLP,336,427,SLP,2327
2327_3AC,589,245,3AC,2327
2327_CC,1059,332,CC,2327
2327_EC,2868,475,EC,2327
2328_SLP,367,266,SLP,2328
2328_3AC,971,363,3AC,2328
2328_CC,1192,324,CC,2328
2328_EC,2243,362,EC,2328
2329_SLP,432,213,SLP,2329
2329_3AC,770,488,3AC,2329
2329_CC,1409,402,CC,2329
2329_EC,2887,461,EC,2329
2330_SLP,366,420,SLP,2330
2330_3AC,821,467,3AC,2330
2330_CC,1321,449,CC,2330
2330_EC,2459,376,EC,2330
2331_SLP,290,363,SLP,2331
2331_3AC,857,209,3AC,2331
2331_CC,1234,266,CC,2331
2331_EC,2379,356,EC,2331
2332_SLP,361,477,SLP,2332
2332_3AC,918,466,3AC,2332
2332_CC,1088,312,CC,2332
2332_EC,2014,218,EC,2332
2333_SLP,261,263,SLP,2333
2333_3AC,581,470,3AC,2333
2333_CC,1431,328,CC,2333
2333_EC,1559,390,EC,2333
2334_SLP,404,391,SLP,2334
2334_3AC,718,274,3AC,2334
2334_CC,1012,425,CC,2334
2334_EC,2461,328,EC,2334
2335_SLP,448,354,SLP,2335
2335_3AC,664,359,3AC,2335
2335_CC,1356,452,CC,2335
2335_EC,2110,445,EC,2335
2336_SLP,438,314,SLP,2336
2336_3AC,697,217,3AC,2336
2336_CC,1451,266,CC,2336
2336_EC,1604,236,EC,2336
2337_SLP,411,447,SLP,2337
2337_3AC,702,379,3AC,2337
2337_CC,1448,251,CC,2337
2337_EC,1800,460,EC,2337
2338_SLP,416,428,SLP,2338
2338_3AC,610,236,3AC,2338
2338_CC,1494,231,CC,2338
2338_EC,2405,396,EC,2338
2339_SLP,479,223,SLP,2339
2339_3AC,758,223,3AC,2339
2339_CC,1021,315,CC,2339
2339_EC,2937,351,EC,2339
2340_SLP,428,388,SLP,2340
2340_3AC,671,329,3AC,2340
2340_CC,1008,346,CC,2340
2340_EC,1894,391,EC,2340
2341_SLP,381,471,SLP,2341
2341_3AC,558,324,3AC,2341
2341_CC,1369,251,CC,2341
2341_EC,1794,394,EC,2341
2342_SLP,467,499,SLP,2342
2342_3AC,500,413,3AC,2342
2342_CC,1074,304,CC,2342
2342_EC,2582,496,EC,2342
2343_SLP,428,391,SLP,2343
2343_3AC,514,448,3AC,2343
2343_CC,1146,360,CC,2343
2343_EC,1666,216,EC,2343
2344_SLP,262,239,SLP,2344
2344_3AC,529,436,3AC,2344
2344_CC,1331,395,CC,2344
2344_EC,2201,466,EC,2344
2345_SLP,433,470,SLP,2345
2345_3AC,951,458,3AC,2345
2345_CC,1090,297,CC,2345
2345_EC,1808,438,EC,2345
2346_SLP,485,396,SLP,2346
2346_3AC,649,464,3AC,2346
2346_CC,1290,281,CC,2346
2346_EC,2206,500,EC,2346
2347_SLP,338,389,SLP,2347
2347_3AC,519,246,3AC,2347
2347_CC,1095,454,CC,2347
2347_EC,2433,301,EC,2347
2348_SLP,426,458,SLP,2348
2348_3AC,666,487,3AC,2348
2348_CC,1311,263,CC,2348
2348_EC,2558,276,EC,2348
2349_SLP,347,255,SLP,2349
2349_3AC,837,447,3AC,2349
2349_CC,1233,244,CC,2349
2349_EC,2745,454,EC,2349
2350_SLP,388,223,SLP,2350
2350_3AC,905,449,3AC,2350
2350_CC,1378,316,CC,2350
2350_EC,2019,295,EC,2350
2351_SLP,321,339,SLP,2351
2351_3AC,684,401,3AC,2351
2351_CC,1016,235,CC,2351
2351_EC,1620,478,EC,2351
2352_SLP,424,205,SLP,2352
2352_3AC,998,258,3AC,2352
2352_CC,1117,438,CC,2352
2352_EC,2547,323,EC,2352
2353_SLP,337,386,SLP,2353
2353_3AC,554,319,3AC,2353
2353_CC,1435,290,CC,2353
2353_EC,2598,495,EC,2353
2354_SLP,430,453,SLP,2354
2354_3AC,974,277,3AC,2354
2354_CC,1295,348,CC,2354
2354_EC,2282,278,EC,2354
2355_SLP,376,317,SLP,2355
2355_3AC,943,319,3AC,2355
2355_CC,1366,476,CC,2355
2355_EC,1759,398,EC,2355
2356_SLP,252,476,SLP,2356
2356_3AC,998,361,3AC,2356
2356_CC,1278,407,CC,2356
2356_EC,1576,349,EC,2356
2357_SLP,462,345,SLP,2357
2357_3AC,585,406,3AC,2357
2357_CC,1101,407,CC,2357
2357_EC,2455,249,EC,2357
2358_SLP,274,244,SLP,2358
2358_3AC,576,262,3AC,2358
2358_CC,1059,405,CC,2358
2358_EC,1507,312,EC,2358
2359_SLP,420,400,SLP,2359
2359_3AC,894,258,3AC,2359
2359_CC,1460,304,CC,2359
2359_EC,2430,355,EC,2359
2360_SLP,282,203,SLP,2360
2360_3AC,586,427,3AC,2360
2360_CC,1400,334,CC,2360
2360_EC,2525,208,EC,2360
2361_SLP,399,446,SLP,2361
2361_3AC,555,323,3AC,2361
2361_CC,1473,462,CC,2361
2361_EC,2978,366,EC,2361
2362_SLP,266,454,SLP,2362
2362_3AC,700,309,3AC,2362
2362_CC,1291,277,CC,2362
2362_EC,1538,241,EC,2362
2363_SLP,420,327,SLP,2363
2363_3AC,501,214,3AC,2363
2363_CC,1401,500,CC,2363
2363_EC,1676,228,EC,2363
2364_SLP,258,485,SLP,2364
2364_3AC,900,299,3AC,2364
2364_CC,1429,389,CC,2364
2364_EC,2823,331,EC,2364
2365_SLP,360,206,SLP,2365
2365_3AC,879,308,3AC,2365
2365_CC,1448,249,CC,2365
2365_EC,1528,304,EC,2365
2366_SLP,470,296,SLP,2366
2366_3AC,651,442,3AC,2366
2366_CC,1361,411,CC,2366
2366_EC,2004,250,EC,2366
2367_SLP,327,222,SLP,2367
2367_3AC,721,287,3AC,2367
2367_CC,1188,221,CC,2367
2367_EC,3000,398,EC,2367
2368_SLP,288,363,SLP,2368
2368_3AC,646,392,3AC,2368
2368_CC,1410,290,CC,2368
2368_EC,2139,344,EC,2368
2369_SLP,468,307,SLP,2369
2369_3AC,962,461,3AC,2369
2369_CC,1101,414,CC,2369
2369_EC,1697,221,EC,2369
2370_SLP,432,403,SLP,2370
2370_3AC,855,393,3AC,2370
2370_CC,1110,324,CC,2370
2370_EC,2018,326,EC,2370
2371_SLP,404,417,SLP,2371
2371_3AC,917,430,3AC,2371
2371_CC,1179,357,CC,2371
2371_EC,2815,418,EC,2371
2372_SLP,481,228,SLP,2372
2372_3AC,561,413,3AC,2372
2372_CC,1342,313,CC,2372
2372_EC,2679,298,EC,2372
2373_SLP,306,302,SLP,2373
2373_3AC,705,388,3AC,2373
2373_CC,1268,216,CC,2373
2373_EC,2773,332,EC,2373
2374_SLP,399,386,SLP,2374
2374_3AC,693,207,3AC,2374
2374_CC,1008,475,CC,2374
2374_EC,2605,372,EC,2374
2375_SLP,480,268,SLP,2375
2375_3AC,560,361,3AC,2375
2375_CC,1433,354,CC,2375
2375_EC,1822,249,EC,2375
2376_SLP,486,496,SLP,2376
2376_3AC,740,328,3AC,2376
2376_CC,1154,352,CC,2376
2376_EC,2192,296,EC,2376
2377_SLP,479,304,SLP,2377
2377_3AC,827,226,3AC,2377
2377_CC,1241,360,CC,2377
2377_EC,2632,213,EC,2377
2378_SLP,417,414,SLP,2378
2378_3AC,502,453,3AC,2378
2378_CC,1244,326,CC,2378
2378_EC,2695,252,EC,2378
2379_SLP,426,262,SLP,2379
2379_3AC,756,410,3AC,2379
2379_CC,1486,450,CC,2379
2379_EC,2221,340,EC,2379
2380_SLP,482,432,SLP,2380
2380_3AC,702,425,3AC,2380
2380_CC,1043,200,CC,2380
2380_EC,2298,236,EC,2380
2381_SLP,303,361,SLP,2381
2381_3AC,657,484,3AC,2381
2381_CC,1187,318,CC,2381
2381_EC,1589,311,EC,2381
2382_SLP,275,400,SLP,2382
2382_3AC,523,317,3AC,2382
2382_CC,1266,434,CC,2382
2382_EC,2409,374,EC,2382
2383_SLP,366,320,SLP,2383
2383_3AC,566,278,3AC,2383
2383_CC,1213,304,CC,2383
2383_EC,2548,339,EC,2383
2384_SLP,275,359,SLP,2384
2384_3AC,527,271,3AC,2384
2384_CC,1115,459,CC,2384
2384_EC,2871,304,EC,2384
2385_SLP,272,416,SLP,2385
2385_3AC,988,478,3AC,2385
2385_CC,1473,299,CC,2385
2385_EC,2288,336,EC,2385
2386_SLP,372,236,SLP,2386
2386_3AC,925,402,3AC,2386
2386_CC,1184,271,CC,2386
2386_EC,2152,274,EC,2386
2387_SLP,320,241,SLP,2387
2387_3AC,877,405,3AC,2387
2387_CC,1025,413,CC,2387
2387_EC,2035,374,EC,2387
2388_SLP,495,460,SLP,2388
2388_3AC,906,286,3AC,2388
2388_CC,1402,367,CC,2388
2388_EC,1633,361,EC,2388
2389_SLP,297,345,SLP,2389
2389_3AC,857,349,3AC,2389
2389_CC,1185,422,CC,2389
2389_EC,2345,402,EC,2389
2390_SLP,289,265,SLP,2390
2390_3AC,897,343,3AC,2390
2390_CC,1373,205,CC,2390
2390_EC,1714,254,EC,2390
2391_SLP,401,292,SLP,2391
2391_3AC,730,254,3AC,2391
2391_CC,1138,268,CC,2391
2391_EC,2492,455,EC,2391
2392_SLP,260,413,SLP,2392
2392_3AC,646,417,3AC,2392
2392_CC,1160,353,CC,2392
2392_EC,2166,392,EC,2392
2393_SLP,375,480,SLP,2393
2393_3AC,650,430,3AC,2393
2393_CC,1446,379,CC,2393
2393_EC,2947,253,EC,2393
2394_SLP,434,250,SLP,2394
2394_3AC,650,442,3AC,2394
2394_CC,1234,356,CC,2394
2394_EC,2046,464,EC,2394
2395_SLP,441,242,SLP,2395
2395_3AC,832,234,3AC,2395
2395_CC,1183,274,CC,2395
2395_EC,2728,245,EC,2395
2396_SLP,266,214,SLP,2396
2396_3AC,870,403,3AC,2396
2396_CC,1320,280,CC,2396
2396_EC,1732,385,EC,2396
2397_SLP,397,420,SLP,2397
2397_3AC,730,272,3AC,2397
2397_CC,1149,210,CC,2397
2397_EC,1843,483,EC,2397
2398_SLP,477,220,SLP,2398
2398_3AC,563,432,3AC,2398
2398_CC,1117,360,CC,2398
2398_EC,1861,394,EC,2398
2399_SLP,348,216,SLP,2399
2399_3AC,636,458,3AC,2399
2399_CC,1324,234,CC,2399
2399_EC,1745,337,EC,2399
2400_SLP,417,440,SLP,2400
2400_3AC,607,244,3AC,2400
2400_CC,1163,478,CC,2400
2400_EC,2221,402,EC,2400
2401_SLP,486,298,SLP,2401
2401_3AC,506,470,3AC,2401
2401_CC,1273,255,CC,2401
2401_EC,2965,495,EC,2401
2402_SLP,421,394,SLP,2402
2402_3AC,596,404,3AC,2402
2402_CC,1033,266,CC,2402
2402_EC,2188,401,EC,2402
2403_SLP,284,498,SLP,2403
2403_3AC,715,414,3AC,2403
2403_CC,1077,300,CC,2403
2403_EC,1730,301,EC,2403
2404_SLP,322,463,SLP,2404
2404_3AC,915,314,3AC,2404
2404_CC,1095,225,CC,2404
2404_EC,2051,333,EC,2404
2405_SLP,369,346,SLP,2405
2405_3AC,747,380,3AC,2405
2405_CC,1499,298,CC,2405
2405_EC,2262,347,EC,2405
2406_SLP,270,319,SLP,2406
2406_3AC,586,429,3AC,2406
2406_CC,1261,361,CC,2406
2406_EC,2931,336,EC,2406
2407_SLP,326,431,SLP,2407
2407_3AC,882,439,3AC,2407
2407_CC,1398,226,CC,2407
2407_EC,2861,243,EC,2407
2408_SLP,410,337,SLP,2408
2408_3AC,590,245,3AC,2408
2408_CC,1383,424,CC,2408
2408_EC,1533,446,EC,2408
2409_SLP,451,237,SLP,2409
2409_3AC,788,269,3AC,2409
2409_CC,1279,264,CC,2409
2409_EC,2724,458,EC,2409
2410_SLP,412,344,SLP,2410
2410_3AC,645,468,3AC,2410
2410_CC,1188,387,CC,2410
2410_EC,2390,307,EC,2410
2411_SLP,285,268,SLP,2411
2411_3AC,586,336,3AC,2411
2411_CC,1174,292,CC,2411
2411_EC,2394,433,EC,2411
2412_SLP,360,339,SLP,2412
2412_3AC,528,300,3AC,2412
2412_CC,1490,271,CC,2412
2412_EC,2328,481,EC,2412
2413_SLP,303,228,SLP,2413
2413_3AC,687,255,3AC,2413
2413_CC,1485,306,CC,2413
2413_EC,2893,329,EC,2413
2414_SLP,414,287,SLP,2414
2414_3AC,801,327,3AC,2414
2414_CC,1115,227,CC,2414
2414_EC,2258,241,EC,2414
2415_SLP,443,232,SLP,2415
2415_3AC,982,256,3AC,2415
2415_CC,1035,340,CC,2415
2415_EC,2938,336,EC,2415
2416_SLP,461,479,SLP,2416
2416_3AC,736,213,3AC,2416
2416_CC,1161,314,CC,2416
2416_EC,1593,428,EC,2416
2417_SLP,455,417,SLP,2417
2417_3AC,704,202,3AC,2417
2417_CC,1094,270,CC,2417
2417_EC,2721,487,EC,2417
2418_SLP,400,413,SLP,2418
2418_3AC,730,295,3AC,2418
2418_CC,1403,341,CC,2418
2418_EC,2475,376,EC,2418
2419_SLP,423,307,SLP,2419
2419_3AC,756,387,3AC,2419
2419_CC,1111,202,CC,2419
2419_EC,1800,382,EC,2419
2420_SLP,318,280,SLP,2420
2420_3AC,934,202,3AC,2420
2420_CC,1493,466,CC,2420
2420_EC,2012,322,EC,2420
2421_SLP,368,311,SLP,2421
2421_3AC,625,245,3AC,2421
2421_CC,1277,410,CC,2421
2421_EC,2481,485,EC,2421
2422_SLP,378,358,SLP,2422
2422_3AC,658,216,3AC,2422
2422_CC,1123,260,CC,2422
2422_EC,1889,426,EC,2422
2423_SLP,397,314,SLP,2423
2423_3AC,796,319,3AC,2423
2423_CC,1161,393,CC,2423
2423_EC,2411,296,EC,2423
2424_SLP,294,394,SLP,2424
2424_3AC,500,237,3AC,2424
2424_CC,1039,443,CC,2424
2424_EC,1585,424,EC,2424
2425_SLP,362,371,SLP,2425
2425_3AC,502,361,3AC,2425
2425_CC,1009,365,CC,2425
2425_EC,2689,423,EC,2425
2426_SLP,312,310,SLP,2426
2426_3AC,557,429,3AC,2426
2426_CC,1262,344,CC,2426
2426_EC,2934,398,EC,2426
2427_SLP,375,495,SLP,2427
2427_3AC,582,450,3AC,2427
2427_CC,1101,258,CC,2427
2427_EC,2189,340,EC,2427
2428_SLP,363,471,SLP,2428
2428_3AC,583,376,3AC,2428
2428_CC,1141,405,CC,2428
2428_EC,2384,290,EC,2428
2429_SLP,419,357,SLP,2429
2429_3AC,914,447,3AC,2429
2429_CC,1467,326,CC,2429
2429_EC,2367,248,EC,2429
2430_SLP,360,456,SLP,2430
2430_3AC,596,402,3AC,2430
2430_CC,1283,470,CC,2430
2430_EC,2317,214,EC,2430
2431_SLP,372,462,SLP,2431
2431_3AC,808,292,3AC,2431
2431_CC,1029,288,CC,2431
2431_EC,2335,386,EC,2431
2432_SLP,393,271,SLP,2432
2432_3AC,990,359,3AC,2432
2432_CC,1343,318,CC,2432
2432_EC,2359,297,EC,2432
2433_SLP,378,275,SLP,2433
2433_3AC,544,410,3AC,2433
2433_CC,1124,203,CC,2433
2433_EC,1525,203,EC,2433
2434_SLP,274,432,SLP,2434
2434_3AC,801,375,3AC,2434
2434_CC,1386,319,CC,2434
2434_EC,1838,305,EC,2434
2435_SLP,455,240,SLP,2435
2435_3AC,794,317,3AC,2435
2435_CC,1052,391,CC,2435
2435_EC,1959,256,EC,2435
2436_SLP,295,340,SLP,2436
2436_3AC,578,341,3AC,2436
2436_CC,1313,355,CC,2436
2436_EC,2964,271,EC,2436
2437_SLP,454,415,SLP,2437
2437_3AC,758,348,3AC,2437
2437_CC,1348,227,CC,2437
2437_EC,2556,406,EC,2437
2438_SLP,316,301,SLP,2438
2438_3AC,865,466,3AC,2438
2438_CC,1466,351,CC,2438
2438_EC,1840,420,EC,2438
2439_SLP,359,217,SLP,2439
2439_3AC,825,286,3AC,2439
2439_CC,1333,383,CC,2439
2439_EC,1879,430,EC,2439
2440_SLP,347,226,SLP,2440
2440_3AC,794,236,3AC,2440
2440_CC,1494,313,CC,2440
2440_EC,1882,346,EC,2440
2441_SLP,301,297,SLP,2441
2441_3AC,580,409,3AC,2441
2441_CC,1108,401,CC,2441
2441_EC,2497,264,EC,2441
2442_SLP,311,432,SLP,2442
2442_3AC,692,251,3AC,2442
2442_CC,1346,202,CC,2442
2442_EC,2684,390,EC,2442
2443_SLP,355,323,SLP,2443
2443_3AC,922,224,3AC,2443
2443_CC,1188,454,CC,2443
2443_EC,2162,470,EC,2443
2444_SLP,447,344,SLP,2444
2444_3AC,904,312,3AC,2444
2444_CC,1063,348,CC,2444
2444_EC,1875,274,EC,2444
2445_SLP,419,318,SLP,2445
2445_3AC,561,414,3AC,2445
2445_CC,1022,427,CC,2445
2445_EC,2610,326,EC,2445
2446_SLP,371,306,SLP,2446
2446_3AC,944,263,3AC,2446
2446_CC,1057,468,CC,2446
2446_EC,2457,327,EC,2446
2447_SLP,267,410,SLP,2447
2447_3AC,905,437,3AC,2447
2447_CC,1063,215,CC,2447
2447_EC,2381,310,EC,2447
2448_SLP,420,288,SLP,2448
2448_3AC,856,257,3AC,2448
2448_CC,1226,391,CC,2448
2448_EC,1562,315,EC,2448
2449_SLP,499,414,SLP,2449
2449_3AC,916,485,3AC,2449
2449_CC,1452,419,CC,2449
2449_EC,2306,387,EC,2449
2450_SLP,336,444,SLP,2450
2450_3AC,589,458,3AC,2450
2450_CC,1198,307,CC,2450
2450_EC,1724,462,EC,2450
2451_SLP,423,471,SLP,2451
2451_3AC,591,330,3AC,2451
2451_CC,1389,287,CC,2451
2451_EC,2421,369,EC,2451
2452_SLP,453,247,SLP,2452
2452_3AC,830,317,3AC,2452
2452_CC,1116,345,CC,2452
2452_EC,2094,452,EC,2452
2453_SLP,379,396,SLP,2453
